Product_ID,Category,Subcategory,Price,Brand,Average_Rating_of_Similar_Products,Product_Rating,Customer_Review_Sentiment_Score,Holiday,Season,Geographical_Location,Similar_Product_List,Probability_of_Recommendation
P3154,Fashion,T-shirt,4366,Brand D,5,3,0.59,No,Winter,USA,"['Jeans', 'Jeans', 'Jacket']",0.48
P3155,Books,Non-fiction,2965,Brand B,3,4.5,0.7,No,Winter,India,['Comics'],0.33
P3156,Home Decor,Wall Art,3686,Brand C,2.7,3.8,0.29,Yes,Summer,UK,"['Curtains', 'Cushions', 'Lamp']",0.68
P3157,Electronics,Headphones,2028,Brand B,4.4,4.4,0.54,No,Spring,USA,"['Smartwatch', 'Smartphone']",0.24
P3158,Home Decor,Lamp,3717,Brand B,4.9,2.1,0.41,No,Spring,India,['Cushions'],0.96
P3159,Electronics,Smartphone,1390,Brand B,5,3.8,0.11,Yes,Summer,Germany,"['Smartphone', 'Headphones']",0.7
P3160,Fitness,Resistance Bands,4124,Brand B,2.7,3.1,0.18,No,Spring,India,"['Treadmill', 'Yoga Mat']",0.45
P3161,Beauty,Perfume,2258,Brand D,2.1,4.7,0.43,No,Winter,Canada,"['Lipstick', 'Moisturizer']",0.62
P3162,Books,Comics,3850,Brand C,4.9,2.9,0.09,No,Winter,India,"['Biography', 'Comics']",0.75
P3163,Books,Comics,3266,Brand A,3.3,2.2,0.95,No,Autumn,Germany,"['Comics', 'Non-fiction', 'Biography']",0.89
P3164,Electronics,Laptop,4355,Brand C,4.1,4.6,0.56,Yes,Spring,UK,"['Smartwatch', 'Smartphone']",0.66
P3165,Fitness,Treadmill,3938,Brand C,2.8,3.1,0.61,No,Winter,Germany,"['Dumbbells', 'Dumbbells', 'Dumbbells']",0.88
P3166,Books,Biography,1549,Brand D,2.5,3.9,0.92,No,Winter,Germany,['Biography'],0.15
P3167,Fashion,Jeans,602,Brand B,3.6,2.3,0.42,Yes,Autumn,UK,"['T-shirt', 'T-shirt']",1
P3168,Fitness,Yoga Mat,4360,Brand B,3.9,3.8,0.74,No,Summer,USA,"['Resistance Bands', 'Resistance Bands', 'Treadmill']",0.36
P3169,Books,Fiction,1775,Brand A,2.6,5,1,No,Winter,Germany,"['Non-fiction', 'Comics', 'Fiction']",0.74
P3170,Books,Biography,3167,Brand B,4.7,2.8,0.25,No,Winter,Canada,"['Fiction', 'Fiction']",0.53
P3171,Home Decor,Curtains,2483,Brand C,2.7,3.9,0.55,No,Summer,Canada,"['Lamp', 'Cushions', 'Lamp']",0.55
P3172,Fitness,Yoga Mat,3807,Brand B,4.2,2.8,0.23,Yes,Summer,India,"['Dumbbells', 'Resistance Bands']",0.37
P3173,Electronics,Headphones,1492,Brand C,4.8,4.3,0.46,No,Winter,Germany,"['Smartwatch', 'Smartphone', 'Laptop']",0.92
P3174,Electronics,Headphones,4516,Brand C,2.8,2.9,0.46,Yes,Spring,Canada,"['Smartwatch', 'Laptop', 'Laptop']",0.74
P3175,Home Decor,Wall Art,3635,Brand B,4.1,3.8,0.84,No,Autumn,Germany,['Cushions'],0.61
P3176,Fashion,Jeans,2448,Brand A,2.3,3.4,0.16,Yes,Spring,UK,"['Jeans', 'Shoes', 'Jeans']",0.47
P3177,Electronics,Headphones,3568,Brand B,4.9,4.6,0.81,Yes,Autumn,UK,"['Smartphone', 'Smartphone']",0.51
P3178,Books,Comics,4478,Brand C,3.8,2.3,0.09,Yes,Summer,USA,"['Fiction', 'Fiction']",0.56
P3179,Home Decor,Cushions,472,Brand A,2.9,4.1,0.16,Yes,Autumn,UK,"['Curtains', 'Wall Art', 'Cushions']",0.96
P3180,Fashion,T-shirt,4487,Brand D,2.6,2.1,0.45,Yes,Summer,India,"['Shoes', 'T-shirt', 'Jacket']",0.77
P3181,Beauty,Perfume,3889,Brand B,4.7,3.6,0.2,No,Summer,Canada,['Perfume'],0.7
P3182,Electronics,Smartphone,1896,Brand C,2.6,4.8,0.3,No,Autumn,Canada,"['Smartphone', 'Headphones', 'Headphones']",0.1
P3183,Fashion,Shoes,4470,Brand A,2.9,3.2,0.18,Yes,Winter,UK,"['Jeans', 'Jacket']",0.34
P3184,Electronics,Smartwatch,1761,Brand C,2.4,2.7,0.12,No,Autumn,UK,['Headphones'],0.66
P3185,Fitness,Treadmill,1810,Brand B,3.1,4.9,0.37,No,Autumn,Germany,"['Yoga Mat', 'Resistance Bands', 'Yoga Mat']",0.99
P3186,Fitness,Yoga Mat,4744,Brand A,3.2,4.8,0.94,No,Autumn,USA,"['Resistance Bands', 'Resistance Bands']",0.15
P3187,Fashion,Jeans,3863,Brand A,4.2,3.5,0.3,No,Winter,Canada,['Shoes'],0.74
P3188,Home Decor,Curtains,274,Brand C,3.4,3.6,0.04,No,Autumn,Germany,"['Lamp', 'Curtains', 'Lamp']",0.89
P3189,Beauty,Foundation,4623,Brand C,4.9,2.8,0.64,No,Summer,Germany,['Foundation'],0.59
P3190,Electronics,Laptop,3626,Brand A,4.4,4.4,0.84,Yes,Spring,Canada,['Smartphone'],1
P3191,Home Decor,Cushions,2751,Brand B,4.8,4.7,0.3,No,Spring,Germany,"['Lamp', 'Cushions']",0.31
P3192,Fitness,Dumbbells,2890,Brand B,2.5,2.8,0.09,No,Winter,India,['Treadmill'],0.41
P3193,Home Decor,Curtains,4500,Brand B,4.4,3.5,0.92,No,Spring,USA,"['Lamp', 'Curtains', 'Cushions']",0.9
P3194,Beauty,Perfume,4259,Brand B,4.8,2.4,0.07,Yes,Autumn,UK,['Perfume'],0.99
P3195,Beauty,Foundation,3178,Brand C,4,4.3,0.06,No,Spring,UK,"['Foundation', 'Foundation']",0.72
P3196,Books,Comics,1175,Brand B,4.6,3.7,0.31,Yes,Winter,India,"['Non-fiction', 'Non-fiction']",0.73
P3197,Fashion,Jeans,1788,Brand A,3,4.1,0.03,No,Summer,India,['T-shirt'],0.15
P3198,Fashion,Shoes,3180,Brand C,4.2,3.3,0.91,No,Spring,UK,"['Jeans', 'Jeans']",0.26
P3199,Books,Fiction,3316,Brand C,3.5,3.9,0.02,Yes,Winter,Germany,"['Fiction', 'Comics', 'Non-fiction']",0.9
P3200,Fitness,Dumbbells,1481,Brand B,4.2,2.7,0.68,Yes,Autumn,Canada,"['Treadmill', 'Yoga Mat', 'Treadmill']",0.8
P3201,Fashion,Shoes,2988,Brand C,2.5,3.5,0.35,Yes,Winter,UK,"['T-shirt', 'Jacket', 'T-shirt']",0.27
P3202,Electronics,Smartwatch,4783,Brand C,2.5,3.4,0.89,Yes,Summer,Canada,"['Smartwatch', 'Laptop', 'Headphones']",0.16
P3203,Fashion,Jacket,3377,Brand A,4.7,3.8,0.94,Yes,Summer,Germany,"['Jeans', 'Jacket']",0.53
P3204,Home Decor,Lamp,773,Brand C,2.9,3.5,0.03,No,Summer,India,['Wall Art'],0.51
P3205,Beauty,Lipstick,184,Brand C,4.7,4.3,0.45,No,Autumn,UK,"['Lipstick', 'Foundation', 'Perfume']",0.35
P3206,Beauty,Foundation,989,Brand A,3.8,4.5,0.97,No,Winter,UK,['Foundation'],0.68
P3207,Fitness,Resistance Bands,4442,Brand B,2.1,2.7,0.12,No,Spring,UK,"['Dumbbells', 'Dumbbells', 'Treadmill']",0.69
P3208,Fitness,Treadmill,3228,Brand B,3.1,2.1,0.07,Yes,Spring,USA,"['Dumbbells', 'Treadmill']",0.97
P3209,Electronics,Smartphone,3076,Brand B,2.8,5,0.36,No,Winter,USA,['Smartphone'],0.69
P3210,Beauty,Moisturizer,2878,Brand D,4.4,3.5,0.88,No,Winter,UK,"['Perfume', 'Lipstick']",0.21
P3211,Books,Comics,1380,Brand D,4.6,4.1,0.9,Yes,Autumn,India,['Biography'],0.25
P3212,Fitness,Treadmill,1702,Brand C,3.8,2.7,0.98,No,Winter,Canada,['Resistance Bands'],0.56
P3213,Fitness,Dumbbells,1113,Brand B,3.9,3.7,0.2,Yes,Autumn,Canada,"['Resistance Bands', 'Dumbbells']",0.45
P3214,Home Decor,Wall Art,2975,Brand C,4.2,3,0.18,Yes,Spring,Canada,"['Lamp', 'Lamp', 'Curtains']",0.12
P3215,Home Decor,Lamp,3903,Brand A,2.4,3.6,0.3,No,Winter,Germany,"['Cushions', 'Cushions', 'Curtains']",0.14
P3216,Books,Fiction,4473,Brand A,2.4,2.3,0.76,No,Winter,India,['Biography'],0.17
P3217,Fitness,Treadmill,4390,Brand A,3.4,4.1,0.06,No,Spring,Canada,"['Yoga Mat', 'Dumbbells', 'Dumbbells']",0.53
P3218,Fitness,Resistance Bands,3452,Brand D,2.3,3.4,0.31,Yes,Summer,Canada,"['Yoga Mat', 'Yoga Mat']",0.47
P3219,Home Decor,Lamp,4768,Brand B,3.7,2.6,0.58,Yes,Summer,UK,"['Wall Art', 'Wall Art', 'Curtains']",0.63
P3220,Home Decor,Cushions,4558,Brand B,3.2,2.9,0.08,Yes,Autumn,USA,['Curtains'],0.77
P3221,Fashion,T-shirt,3927,Brand A,2.2,3.5,0.44,Yes,Autumn,Canada,"['T-shirt', 'Jeans']",0.97
P3222,Electronics,Headphones,2129,Brand B,2.3,4.2,0.69,Yes,Summer,Canada,"['Smartwatch', 'Smartwatch', 'Laptop']",0.32
P3223,Electronics,Laptop,2653,Brand D,2.3,4.5,0.33,Yes,Spring,UK,"['Smartphone', 'Headphones', 'Headphones']",0.89
P3224,Books,Comics,1172,Brand A,4,2.6,0.52,No,Summer,USA,['Non-fiction'],0.95
P3225,Fitness,Resistance Bands,461,Brand B,2.7,2.6,0.08,No,Spring,Germany,['Dumbbells'],0.7
P3226,Home Decor,Wall Art,4136,Brand D,3.9,4.1,0.68,No,Summer,UK,"['Wall Art', 'Curtains']",0.57
P3227,Books,Fiction,3126,Brand B,4.2,2.5,0.2,No,Autumn,Germany,['Biography'],0.17
P3228,Fashion,Shoes,663,Brand B,3.7,4.1,0.88,No,Spring,Canada,"['Jacket', 'Jacket']",0.57
P3229,Fashion,Jacket,1669,Brand B,2.1,2.8,0.92,Yes,Spring,Germany,"['T-shirt', 'T-shirt']",0.45
P3230,Fitness,Resistance Bands,1866,Brand B,4.5,3.9,0.12,No,Spring,USA,['Resistance Bands'],0.75
P3231,Fitness,Yoga Mat,1296,Brand D,4.7,3.1,0.76,Yes,Autumn,Germany,"['Dumbbells', 'Dumbbells', 'Yoga Mat']",0.49
P3232,Books,Biography,3665,Brand A,4.4,4,0.95,Yes,Summer,Germany,"['Non-fiction', 'Fiction', 'Non-fiction']",0.33
P3233,Fitness,Dumbbells,2408,Brand D,2.9,3.1,0.53,Yes,Spring,UK,"['Dumbbells', 'Resistance Bands']",0.48
P3234,Beauty,Foundation,3881,Brand A,4.8,2.6,0.61,Yes,Autumn,USA,"['Lipstick', 'Perfume', 'Foundation']",0.18
P3235,Electronics,Headphones,1065,Brand C,2.5,4.2,0.85,Yes,Autumn,Canada,"['Smartwatch', 'Laptop', 'Headphones']",0.13
P3236,Electronics,Laptop,2486,Brand D,3.5,4.3,0.87,No,Spring,UK,"['Laptop', 'Headphones', 'Headphones']",0.31
P3237,Fitness,Resistance Bands,2184,Brand B,2.6,3.6,0.97,Yes,Spring,Canada,"['Yoga Mat', 'Resistance Bands']",0.65
P3238,Home Decor,Cushions,482,Brand A,4.1,2.3,0.13,No,Summer,India,"['Wall Art', 'Cushions']",0.94
P3239,Fitness,Resistance Bands,2565,Brand D,4.8,3.8,0.81,No,Winter,Canada,"['Treadmill', 'Resistance Bands']",0.13
P3240,Home Decor,Cushions,4014,Brand D,4.4,2,0.08,No,Autumn,India,"['Lamp', 'Curtains']",0.99
P3241,Fashion,T-shirt,1050,Brand C,4,4.1,0.47,Yes,Autumn,UK,"['Jacket', 'Shoes', 'Jeans']",0.45
P3242,Books,Non-fiction,672,Brand D,2.1,2.6,0.05,Yes,Autumn,USA,['Comics'],0.68
P3243,Home Decor,Lamp,3973,Brand D,2.8,2.3,0.34,No,Autumn,UK,['Curtains'],0.83
P3244,Fashion,Shoes,2963,Brand A,2.4,3.7,0.85,Yes,Spring,USA,['T-shirt'],0.33
P3245,Beauty,Perfume,287,Brand C,2.9,4.9,0.71,No,Autumn,UK,"['Lipstick', 'Lipstick']",0.7
P3246,Fitness,Resistance Bands,3224,Brand C,2.9,4.6,0.09,No,Summer,USA,['Treadmill'],0.74
P3247,Books,Non-fiction,4382,Brand B,4.1,2.9,0.22,No,Summer,Germany,"['Biography', 'Fiction']",0.34
P3248,Beauty,Moisturizer,4383,Brand C,3.6,3.9,0.57,No,Summer,Germany,"['Moisturizer', 'Moisturizer']",0.11
P3249,Electronics,Laptop,3594,Brand D,4.7,4.3,0.15,No,Autumn,India,['Smartphone'],0.55
P3250,Books,Fiction,712,Brand D,4.5,4.8,0.62,Yes,Winter,USA,"['Comics', 'Biography']",0.96
P3251,Beauty,Foundation,394,Brand B,3.1,4.8,0.08,No,Winter,Germany,"['Moisturizer', 'Perfume', 'Lipstick']",0.9
P3252,Books,Biography,1151,Brand A,3,2.8,0.98,No,Summer,USA,"['Fiction', 'Non-fiction']",0.35
P3253,Electronics,Laptop,1856,Brand D,2.2,4.9,0.84,No,Spring,India,"['Smartphone', 'Smartwatch']",0.81
P3254,Fashion,T-shirt,1067,Brand B,2.4,4.9,0.65,Yes,Winter,UK,"['T-shirt', 'Jeans']",0.82
P3255,Books,Comics,1575,Brand D,3.5,4.9,0.16,Yes,Spring,UK,"['Comics', 'Fiction', 'Fiction']",0.6
P3256,Home Decor,Curtains,4889,Brand B,3.3,2.5,0.16,No,Winter,India,"['Wall Art', 'Curtains', 'Wall Art']",0.78
P3257,Books,Non-fiction,3602,Brand D,2,4.5,0.42,No,Spring,Germany,"['Biography', 'Biography', 'Non-fiction']",0.27
P3258,Beauty,Perfume,2491,Brand A,4.9,2,0.49,No,Winter,USA,"['Moisturizer', 'Foundation']",0.67
P3259,Fashion,Jeans,1424,Brand D,3.7,2.4,1,No,Summer,USA,"['Jeans', 'Jeans', 'T-shirt']",0.49
P3260,Fitness,Treadmill,4257,Brand A,2,2.9,0.65,Yes,Winter,UK,"['Yoga Mat', 'Dumbbells']",0.34
P3261,Books,Biography,4861,Brand D,4.1,4.1,0.71,No,Autumn,India,['Biography'],0.38
P3262,Electronics,Smartwatch,1642,Brand D,2.5,3.7,0.09,No,Spring,USA,"['Smartwatch', 'Smartwatch']",0.36
P3263,Books,Fiction,4755,Brand A,2.3,4.8,0.04,Yes,Winter,Germany,['Comics'],0.54
P3264,Books,Comics,834,Brand A,3,4.9,0.67,Yes,Summer,India,"['Non-fiction', 'Non-fiction']",0.41
P3265,Books,Fiction,4023,Brand C,4,4.7,0.9,Yes,Autumn,USA,"['Comics', 'Non-fiction', 'Comics']",0.54
P3266,Books,Biography,976,Brand A,3.5,2.9,0.44,Yes,Summer,UK,"['Biography', 'Fiction']",0.74
P3267,Fitness,Yoga Mat,2546,Brand B,4.5,4,0.51,No,Winter,USA,['Dumbbells'],0.79
P3268,Electronics,Headphones,2289,Brand C,4.5,2.7,0.54,No,Spring,Germany,"['Smartwatch', 'Smartwatch']",0.42
P3269,Fitness,Dumbbells,1421,Brand D,3.6,4.7,0.1,No,Autumn,Germany,"['Treadmill', 'Treadmill', 'Treadmill']",0.27
P3270,Books,Fiction,332,Brand C,3.6,4,0.18,Yes,Autumn,USA,"['Biography', 'Fiction']",0.53
P3271,Beauty,Lipstick,890,Brand D,4.6,4.3,0.19,Yes,Summer,UK,"['Foundation', 'Moisturizer']",0.82
P3272,Beauty,Perfume,563,Brand A,3.5,3.8,0.81,Yes,Winter,India,"['Perfume', 'Lipstick']",0.8
P3273,Electronics,Headphones,3663,Brand A,3.8,3.3,0.6,No,Summer,Canada,['Smartwatch'],0.52
P3274,Books,Non-fiction,1869,Brand B,2.9,2.9,0.73,Yes,Autumn,UK,"['Biography', 'Biography']",0.21
P3275,Fashion,Jeans,242,Brand A,3.1,4.3,0.97,Yes,Spring,India,"['Shoes', 'Jeans']",0.49
P3276,Home Decor,Cushions,2120,Brand D,2.6,3.5,0.99,No,Spring,USA,['Curtains'],0.66
P3277,Home Decor,Lamp,826,Brand C,4.3,3,0.98,No,Autumn,Germany,['Curtains'],0.89
P3278,Fitness,Resistance Bands,1945,Brand A,2,3.6,0.82,Yes,Summer,Canada,['Resistance Bands'],0.15
P3279,Fashion,Shoes,1439,Brand B,4.3,3.2,0.57,No,Winter,Germany,"['Jacket', 'T-shirt', 'T-shirt']",0.84
P3280,Beauty,Moisturizer,150,Brand B,4.8,3.1,0.7,No,Spring,Canada,"['Moisturizer', 'Lipstick']",0.62
P3281,Electronics,Headphones,3953,Brand B,4.3,4.4,0.25,No,Summer,India,"['Headphones', 'Smartphone']",0.4
P3282,Beauty,Moisturizer,4078,Brand B,2.7,4.8,0.5,Yes,Summer,Canada,"['Foundation', 'Perfume']",0.46
P3283,Books,Fiction,771,Brand A,4.6,2.7,0.44,Yes,Winter,Canada,['Comics'],0.12
P3284,Books,Non-fiction,929,Brand A,3.6,2.4,0.84,Yes,Spring,Germany,['Biography'],0.9
P3285,Books,Fiction,4971,Brand B,4.2,3.9,0.09,No,Winter,Canada,['Fiction'],0.99
P3286,Fashion,T-shirt,3265,Brand C,4.9,4.4,0.04,No,Winter,USA,"['T-shirt', 'T-shirt']",0.63
P3287,Fitness,Dumbbells,1781,Brand D,2.1,2.6,0.19,No,Winter,Germany,['Treadmill'],0.67
P3288,Home Decor,Lamp,2999,Brand A,3,2.9,0.07,No,Autumn,Germany,"['Curtains', 'Wall Art', 'Cushions']",0.57
P3289,Beauty,Moisturizer,3954,Brand B,4.4,2.2,0.61,Yes,Spring,Canada,"['Foundation', 'Foundation']",0.35
P3290,Beauty,Moisturizer,4619,Brand D,4.2,2.3,0.6,No,Spring,Canada,"['Foundation', 'Lipstick', 'Moisturizer']",0.55
P3291,Books,Non-fiction,1059,Brand C,2,4.8,0.86,No,Summer,India,"['Non-fiction', 'Non-fiction']",0.29
P3292,Books,Comics,4409,Brand C,2.9,4.1,0.11,No,Summer,UK,"['Fiction', 'Biography', 'Non-fiction']",0.42
P3293,Fitness,Dumbbells,450,Brand B,4.2,4.7,0.44,Yes,Winter,Canada,['Yoga Mat'],0.99
P3294,Fitness,Treadmill,1240,Brand D,3.3,4.3,0.34,Yes,Autumn,India,"['Yoga Mat', 'Treadmill', 'Resistance Bands']",0.31
P3295,Books,Biography,1965,Brand C,4,4,0.09,Yes,Summer,UK,"['Comics', 'Biography', 'Biography']",0.81
P3296,Fitness,Yoga Mat,1084,Brand D,2.7,2.7,0.39,Yes,Winter,Germany,"['Dumbbells', 'Yoga Mat', 'Dumbbells']",0.47
P3297,Fashion,Jacket,398,Brand A,3.9,2.2,0.05,Yes,Autumn,USA,"['T-shirt', 'Jeans']",0.5
P3298,Home Decor,Cushions,2798,Brand C,2.8,5,0.38,Yes,Autumn,UK,"['Curtains', 'Curtains']",0.85
P3299,Books,Comics,4178,Brand A,2.1,4.8,0.63,No,Autumn,UK,"['Fiction', 'Biography']",0.84
P3300,Beauty,Lipstick,4880,Brand C,2.3,3,0.29,No,Spring,Germany,"['Lipstick', 'Perfume']",0.33
P3301,Fashion,Shoes,752,Brand B,3.3,2.2,0.05,No,Spring,Canada,"['Shoes', 'Shoes']",0.36
P3302,Books,Non-fiction,2883,Brand B,2.9,2.1,0.84,Yes,Winter,Germany,"['Fiction', 'Fiction', 'Biography']",0.33
P3303,Books,Non-fiction,1939,Brand D,3.3,4.5,0.55,Yes,Summer,India,"['Comics', 'Non-fiction']",0.58
P3304,Fashion,Jeans,3963,Brand D,4.1,3,0.24,No,Autumn,Canada,"['Shoes', 'T-shirt', 'Shoes']",0.17
P3305,Books,Comics,4238,Brand D,4.1,3.1,0.5,No,Autumn,Germany,"['Non-fiction', 'Fiction', 'Fiction']",0.38
P3306,Fitness,Treadmill,2270,Brand D,2.2,3.6,0.93,No,Summer,USA,"['Dumbbells', 'Dumbbells']",1
P3307,Fashion,T-shirt,1156,Brand C,3.1,2.2,0.83,No,Spring,Germany,"['Jacket', 'T-shirt', 'Jeans']",0.87
P3308,Fitness,Dumbbells,3370,Brand D,3,4.2,0.77,No,Autumn,USA,"['Dumbbells', 'Resistance Bands', 'Treadmill']",0.21
P3309,Fashion,Jeans,2458,Brand C,3.2,3.9,0.85,Yes,Summer,Canada,['Shoes'],0.21
P3310,Fashion,T-shirt,4853,Brand A,2.6,3.5,0.89,No,Summer,USA,['T-shirt'],0.55
P3311,Fitness,Dumbbells,3605,Brand B,3.7,2.4,0.56,Yes,Spring,Germany,"['Yoga Mat', 'Treadmill']",0.75
P3312,Fashion,T-shirt,3315,Brand D,2.5,2.9,0.5,No,Winter,Germany,"['Jacket', 'T-shirt', 'T-shirt']",0.4
P3313,Beauty,Foundation,4300,Brand B,2.1,2.3,0.78,No,Winter,India,"['Lipstick', 'Perfume', 'Moisturizer']",0.13
P3314,Beauty,Foundation,4627,Brand D,4.7,2.9,0.26,Yes,Summer,Canada,"['Foundation', 'Moisturizer', 'Moisturizer']",0.41
P3315,Home Decor,Cushions,1571,Brand D,5,3.8,0.35,No,Spring,USA,['Curtains'],0.11
P3316,Books,Biography,2740,Brand C,3,3.5,0.25,Yes,Summer,USA,"['Comics', 'Biography', 'Non-fiction']",0.67
P3317,Books,Fiction,4983,Brand C,2.3,2.3,0.13,No,Summer,Germany,"['Biography', 'Non-fiction', 'Biography']",0.29
P3318,Books,Non-fiction,4388,Brand A,4.1,3.6,0.92,Yes,Winter,UK,"['Comics', 'Biography']",0.45
P3319,Home Decor,Lamp,116,Brand C,4,2,0.07,Yes,Winter,UK,['Curtains'],0.26
P3320,Electronics,Smartphone,4143,Brand C,2.2,3.6,0.26,No,Autumn,UK,"['Headphones', 'Smartwatch']",0.27
P3321,Electronics,Laptop,1936,Brand A,3.8,3.5,0.33,No,Summer,India,"['Laptop', 'Smartphone']",0.42
P3322,Fitness,Yoga Mat,1673,Brand D,4.5,4.6,0.75,No,Autumn,UK,"['Treadmill', 'Treadmill', 'Resistance Bands']",0.56
P3323,Fitness,Dumbbells,612,Brand A,4.9,3.1,0.44,No,Autumn,UK,"['Yoga Mat', 'Dumbbells', 'Treadmill']",0.47
P3324,Home Decor,Curtains,4524,Brand D,3.8,3.4,0.9,No,Autumn,Canada,"['Cushions', 'Cushions', 'Lamp']",0.84
P3325,Books,Fiction,3465,Brand C,4.3,2.4,0.86,No,Winter,Canada,"['Fiction', 'Biography']",0.95
P3326,Electronics,Smartwatch,3314,Brand A,2.5,3.3,0.17,Yes,Spring,Canada,"['Laptop', 'Smartphone']",0.71
P3327,Electronics,Laptop,3893,Brand C,4.5,3.6,0.71,Yes,Autumn,India,"['Smartwatch', 'Laptop']",0.23
P3328,Fitness,Yoga Mat,4088,Brand C,2.6,4.7,0.05,No,Summer,USA,"['Yoga Mat', 'Resistance Bands']",0.28
P3329,Home Decor,Lamp,293,Brand C,3.9,4.5,0.85,Yes,Spring,UK,"['Curtains', 'Curtains', 'Lamp']",0.85
P3330,Fashion,Jeans,3017,Brand B,4.9,3.6,0.63,No,Winter,UK,['T-shirt'],0.32
P3331,Books,Comics,2485,Brand A,4.4,4.8,0.04,Yes,Winter,UK,"['Fiction', 'Fiction']",0.62
P3332,Electronics,Headphones,2352,Brand C,2.2,2.7,0.82,Yes,Winter,UK,['Smartphone'],0.28
P3333,Books,Biography,2928,Brand D,3.6,5,0.85,No,Summer,Canada,"['Non-fiction', 'Non-fiction', 'Biography']",0.54
P3334,Electronics,Laptop,1333,Brand D,3.7,2.9,0.5,Yes,Summer,Germany,['Smartwatch'],0.77
P3335,Books,Non-fiction,2828,Brand A,3.3,3,0.78,Yes,Autumn,India,['Comics'],0.52
P3336,Electronics,Headphones,3979,Brand B,4.6,3.2,0.47,Yes,Spring,Canada,"['Smartphone', 'Headphones']",0.99
P3337,Electronics,Laptop,542,Brand B,2.8,3.6,0.26,Yes,Autumn,India,"['Smartphone', 'Smartwatch']",0.86
P3338,Beauty,Moisturizer,3050,Brand C,2.5,2.7,0.79,No,Spring,Canada,"['Foundation', 'Foundation']",0.47
P3339,Books,Non-fiction,3732,Brand C,2.8,4.1,0.67,No,Autumn,India,['Fiction'],0.73
P3340,Home Decor,Wall Art,434,Brand C,2.1,2.1,0.44,Yes,Autumn,Germany,"['Wall Art', 'Cushions', 'Curtains']",0.42
P3341,Beauty,Perfume,3308,Brand D,2.5,2.8,0.83,Yes,Spring,USA,"['Moisturizer', 'Perfume']",0.7
P3342,Electronics,Headphones,2719,Brand D,4.8,4.4,0.02,Yes,Autumn,Canada,"['Smartwatch', 'Smartwatch']",0.82
P3343,Fitness,Treadmill,1794,Brand A,2.7,3.1,0.25,No,Summer,UK,['Yoga Mat'],0.16
P3344,Home Decor,Wall Art,326,Brand B,2.3,3.3,0.73,No,Winter,Germany,"['Wall Art', 'Wall Art']",0.5
P3345,Fitness,Treadmill,594,Brand B,3.8,2,0.02,No,Spring,USA,"['Yoga Mat', 'Yoga Mat', 'Resistance Bands']",0.47
P3346,Books,Fiction,2330,Brand D,3.3,3.3,0.32,Yes,Winter,Canada,"['Comics', 'Fiction']",0.11
P3347,Beauty,Foundation,961,Brand B,3,2.1,0.8,No,Spring,Germany,"['Perfume', 'Lipstick', 'Foundation']",0.8
P3348,Books,Biography,2058,Brand C,4.6,3.2,0.14,No,Summer,Germany,['Non-fiction'],0.66
P3349,Fashion,Jeans,3958,Brand B,3.6,2.9,0.97,Yes,Summer,UK,['Shoes'],0.73
P3350,Books,Non-fiction,304,Brand C,3.5,3,0.45,No,Winter,UK,['Non-fiction'],0.78
P3351,Fitness,Yoga Mat,3489,Brand B,2.7,3.2,0.13,No,Autumn,Germany,"['Yoga Mat', 'Treadmill', 'Yoga Mat']",0.56
P3352,Electronics,Smartwatch,4253,Brand C,2.5,4.6,0.72,Yes,Spring,UK,['Laptop'],0.34
P3353,Home Decor,Wall Art,2191,Brand B,2.2,4.5,0.35,Yes,Spring,USA,"['Wall Art', 'Lamp', 'Cushions']",0.37
P3354,Beauty,Perfume,3103,Brand D,3.1,3.8,0.78,Yes,Spring,USA,"['Lipstick', 'Moisturizer']",0.44
P3355,Books,Comics,3112,Brand D,2.6,3.9,0.48,Yes,Spring,USA,"['Non-fiction', 'Non-fiction', 'Biography']",0.16
P3356,Fitness,Treadmill,1059,Brand D,2.4,2.7,0.6,No,Spring,UK,['Yoga Mat'],0.5
P3357,Beauty,Foundation,4266,Brand D,2.6,4.5,0.48,No,Winter,India,"['Foundation', 'Foundation']",0.94
P3358,Electronics,Smartwatch,3313,Brand D,4.9,3.4,0.16,No,Winter,Germany,"['Laptop', 'Smartphone']",0.57
P3359,Books,Non-fiction,4487,Brand C,4.3,4.1,0.08,Yes,Spring,UK,"['Non-fiction', 'Comics', 'Fiction']",0.63
P3360,Electronics,Headphones,2953,Brand D,3.5,2.8,0.94,Yes,Spring,UK,"['Headphones', 'Laptop', 'Headphones']",0.95
P3361,Fitness,Resistance Bands,226,Brand C,4.9,2.1,0.29,No,Autumn,Canada,"['Dumbbells', 'Resistance Bands', 'Dumbbells']",0.22
P3362,Home Decor,Cushions,3314,Brand B,3.9,2.7,0.24,Yes,Autumn,USA,"['Wall Art', 'Lamp']",0.52
P3363,Books,Fiction,2468,Brand A,4.8,4.7,0.74,Yes,Spring,UK,['Fiction'],0.49
P3364,Books,Comics,2182,Brand B,2.7,2.5,0.32,Yes,Autumn,Canada,"['Fiction', 'Comics', 'Non-fiction']",0.36
P3365,Home Decor,Curtains,2290,Brand B,4.8,3.3,0.89,Yes,Summer,Canada,"['Cushions', 'Cushions']",0.2
P3366,Beauty,Moisturizer,897,Brand A,2.7,4.9,0.59,Yes,Winter,USA,"['Lipstick', 'Perfume']",0.36
